NAME,LATITUDE,LONGITUDE,LOCATION_GUIDE,URL,SPECIES,,NAME;LATITUDE;LONGITUDE;LOCATION_GUIDE;URL;SPECIES
Moira Lake,44.48722222,-77.45361111,"Huntingdon Twp., Hasting Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307727,-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Moira Lake;44.48722222;-77.45361111;Huntingdon Twp., Hasting Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307727;-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Moira River,44.49972222,-77.61444444,"below Hwy. 7, Hasting Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307730,-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-,,"Moira River;44.49972222;-77.61444444;below Hwy. 7, Hasting Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307730;-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-"
Round Lake,44.49472222,-77.875,"Belmont Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307753,-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Round Lake;44.49472222;-77.875;Belmont Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44307753;-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Saugeen River,44.30611111,-81.27472222,"above Denny's Dam, Arran Twp.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44308118,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-,,"Saugeen River;44.30611111;-81.27472222;above Denny's Dam, Arran Twp.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44308118;-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-"
Belmont Lake,44.495,-77.82666667,"Belmont Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44317749,-YELLOW_PERCH-WALLEYE-NORTHERN_PIKE-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-,,"Belmont Lake;44.495;-77.82666667;Belmont Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44317749;-YELLOW_PERCH-WALLEYE-NORTHERN_PIKE-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-"
Charleston Lake,44.53472222,-76.01583333,Leeds & Lansdowne Twps.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327600,-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-,,Charleston Lake;44.53472222;-76.01583333;Leeds & Lansdowne Twps.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327600;-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-
Red Horse Lake,44.54166667,-76.07888889,Leeds & Lansdowne Twps.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327605,-LAKE_TROUT-NORTHERN_PIKE-LARGEMOUTH_BASS-YELLOW_PERCH-,,Red Horse Lake;44.54166667;-76.07888889;Leeds & Lansdowne Twps.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327605;-LAKE_TROUT-NORTHERN_PIKE-LARGEMOUTH_BASS-YELLOW_PERCH-
Whitefish Lake,44.51583333,-76.23972222,"S. Crosby Twp., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327614,-BLUEGILL-LARGEMOUTH_BASS-,,"Whitefish Lake;44.51583333;-76.23972222;S. Crosby Twp., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327614;-BLUEGILL-LARGEMOUTH_BASS-"
Buck Lake,44.53805556,-76.43833333,"Bedford Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327626,-LAKE_TROUT-LARGEMOUTH_BASS-,,"Buck Lake;44.53805556;-76.43833333;Bedford Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327626;-LAKE_TROUT-LARGEMOUTH_BASS-"
Big Salmon Lake,44.54,-76.4975,Bedford Twp.,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327630,-LAKE_TROUT-LARGEMOUTH_BASS-,,Big Salmon Lake;44.54;-76.4975;Bedford Twp.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327630;-LAKE_TROUT-LARGEMOUTH_BASS-
Thirteen Island Lake,44.54083333,-76.62166667,"South Frontenac Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327638,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-,,"Thirteen Island Lake;44.54083333;-76.62166667;South Frontenac Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327638;-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-"
Dummer (White) Lake,44.52611111,-78.09333333,"Dummer Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327806,-YELLOW_PERCH-WALLEYE-,,"Dummer (White) Lake;44.52611111;-78.09333333;Dummer Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327806;-YELLOW_PERCH-WALLEYE-"
Lower Buckhorn Lake,44.55361111,-78.27333333,"Smith & Harvey Twps., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327818,-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Lower Buckhorn Lake;44.55361111;-78.27333333;Smith & Harvey Twps., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327818;-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Sandy Lake,44.54527778,-78.40527778,"Harvey Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327825,-LING_(BURBOT)-ROCK_BASS-WALLEYE-,,"Sandy Lake;44.54527778;-78.40527778;Harvey Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44327825;-LING_(BURBOT)-ROCK_BASS-WALLEYE-"
Big Clear Lake,44.55944444,-76.45694444,"Bedford Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337628,-LAKE_TROUT-SMALLMOUTH_BASS-,,"Big Clear Lake;44.55944444;-76.45694444;Bedford Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337628;-LAKE_TROUT-SMALLMOUTH_BASS-"
Second Depot Lake,44.55083333,-76.76027778,"Hinchinbrooke Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337645,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Second Depot Lake;44.55083333;-76.76027778;Hinchinbrooke Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337645;-CISCO(LAKE_HERRING)-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
Stony Lake,44.5625,-78.10888889,"Burleigh & Dummer Twps., Peterborough Twp.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337806,-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-BROWN_BULLHEAD-LING_(BURBOT)-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Stony Lake;44.5625;-78.10888889;Burleigh & Dummer Twps., Peterborough Twp.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337806;-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-BROWN_BULLHEAD-LING_(BURBOT)-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Lovesick Lake,44.55722222,-78.23333333,"Smith & Harvey Twps., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337813,-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Lovesick Lake;44.55722222;-78.23333333;Smith & Harvey Twps., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337813;-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Cameron Lake,44.55194444,-78.76083333,"Fenelon Twp., Victoria Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337846,-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-,,"Cameron Lake;44.55194444;-78.76083333;Fenelon Twp., Victoria Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44337846;-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-"
Chesley Lake,44.55277778,-81.22416667,"Amabel Twp., Bruce Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44338114,-NORTHERN_PIKE-BROWN_BULLHEAD-SMALLMOUTH_BASS-WALLEYE-,,"Chesley Lake;44.55277778;-81.22416667;Amabel Twp., Bruce Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44338114;-NORTHERN_PIKE-BROWN_BULLHEAD-SMALLMOUTH_BASS-WALLEYE-"
Graham Lake,44.57277778,-75.87972222,"Front of Yonge Twp., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347553,-NORTHERN_PIKE-SMALLMOUTH_BASS-LARGEMOUTH_BASS-,,"Graham Lake;44.57277778;-75.87972222;Front of Yonge Twp., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347553;-NORTHERN_PIKE-SMALLMOUTH_BASS-LARGEMOUTH_BASS-"
Sand Lake,44.56833333,-76.26138889,"S. Crosby Twp., Leeds & Grenville Cos.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347616,-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Sand Lake;44.56833333;-76.26138889;S. Crosby Twp., Leeds & Grenville Cos.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347616;-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-YELLOW_PERCH-"
Opinicon Lake,44.55888889,-76.32833333,"Bedford, Storrington & S. Crosby Twps., Frontenac & Leeds Cos.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347619,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Opinicon Lake;44.55888889;-76.32833333;Bedford, Storrington & S. Crosby Twps., Frontenac & Leeds Cos.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347619;-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-"
Third Depot Lake,44.56944444,-76.78777778,"Hinchinbrooke Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347647,-NORTHERN_PIKE-WALLEYE-,,"Third Depot Lake;44.56944444;-76.78777778;Hinchinbrooke Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347647;-NORTHERN_PIKE-WALLEYE-"
Fifth Depot Lake,44.60666667,-76.86305556,"Hinchinbrooke Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347652,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-,,"Fifth Depot Lake;44.60666667;-76.86305556;Hinchinbrooke Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347652;-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-"
Big Bald Lake,44.57555556,-78.38722222,"Harvey Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347823,-BROWN_BULLHEAD-ROCK_BASS-BLUEGILL-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Big Bald Lake;44.57555556;-78.38722222;Harvey Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347823;-BROWN_BULLHEAD-ROCK_BASS-BLUEGILL-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Little Bald Lake,44.57444444,-78.41527778,"Harvey Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347825,-WALLEYE-ROCK_BASS-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Little Bald Lake;44.57444444;-78.41527778;Harvey Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347825;-WALLEYE-ROCK_BASS-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-"
Mitchell Lake,44.57388889,-78.95027778,"Eldon Twp., Victoria Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347857,-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Mitchell Lake;44.57388889;-78.95027778;Eldon Twp., Victoria Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347857;-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-"
Canal Lake,44.5675,-79.04361111,"Carden & Eldon Twps., Victoria Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347903,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-,,"Canal Lake;44.5675;-79.04361111;Carden & Eldon Twps., Victoria Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44347903;-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WALLEYE-"
Sheppard Lake,44.57638889,-80.84416667,"Sydenham Twp., Grey Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44348050,-YELLOW_PERCH-,,"Sheppard Lake;44.57638889;-80.84416667;Sydenham Twp., Grey Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44348050;-YELLOW_PERCH-"
Sydenham River,44.5575,-80.94194444,"at Owen Sound, Sydenham Twp.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44348056,-CHINOOK_SALMON-COMMON_CARP-,,"Sydenham River;44.5575;-80.94194444;at Owen Sound, Sydenham Twp.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44348056;-CHINOOK_SALMON-COMMON_CARP-"
Lake Huron H3,44.53972222,-81.81527778,from south of Stokes Bay to Point Clark,http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44348119,#NAME?,,#NAME?
Devil Lake,44.57388889,-76.44694444,"Bedford Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357627,-LAKE_TROUT-SMALLMOUTH_BASS-LARGEMOUTH_BASS-,,"Devil Lake;44.57388889;-76.44694444;Bedford Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357627;-LAKE_TROUT-SMALLMOUTH_BASS-LARGEMOUTH_BASS-"
Cordova Lake,44.57527778,-77.825,"Belmont Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357750,-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Cordova Lake;44.57527778;-77.825;Belmont Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357750;-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Balsam Lake,44.58055556,-78.84166667,"Fenelon Twp., Victoria Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357850,-COMMON_CARP-WALLEYE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-,,"Balsam Lake;44.58055556;-78.84166667;Fenelon Twp., Victoria Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44357850;-COMMON_CARP-WALLEYE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-"
Temperance Lake,44.59083333,-75.88055556,"Rear of Yonge & Escott Twp., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367553,-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Temperance Lake;44.59083333;-75.88055556;Rear of Yonge & Escott Twp., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367553;-LARGEMOUTH_BASS-YELLOW_PERCH-"
Lower Beverley Lake,44.59777778,-76.13694444,"S. Crosby & Bastard Twps., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367608,-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-,,"Lower Beverley Lake;44.59777778;-76.13694444;S. Crosby & Bastard Twps., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367608;-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-"
Indian Lake,44.59222222,-76.32694444,"S. Crosby Twp., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367620,-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-,,"Indian Lake;44.59222222;-76.32694444;S. Crosby Twp., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367620;-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-"
Little Crow Lake,44.6,-76.41666667,"South Frontenac Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367625,-SMALLMOUTH_BASS-YELLOW_PERCH-,,"Little Crow Lake;44.6;-76.41666667;South Frontenac Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367625;-SMALLMOUTH_BASS-YELLOW_PERCH-"
St. Andrew Lakes,44.6,-76.66666667,"Hinchinbrooke Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367640,-NORTHERN_PIKE-WALLEYE-,,"St. Andrew Lakes;44.6;-76.66666667;Hinchinbrooke Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367640;-NORTHERN_PIKE-WALLEYE-"
Oak Lake,44.59888889,-77.9125,"Methuen Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367753,-SMALLMOUTH_BASS-WALLEYE-,,"Oak Lake;44.59888889;-77.9125;Methuen Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367753;-SMALLMOUTH_BASS-WALLEYE-"
Julian Lake,44.59611111,-78.14694444,"Burleigh Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367809,-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Julian Lake;44.59611111;-78.14694444;Burleigh Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367809;-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-"
Bass Lake,44.60333333,-79.50666667,"Oro & Orillia Twps., Simcoe Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367930,-LARGEMOUTH_BASS-YELLOW_PERCH-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-,,"Bass Lake;44.60333333;-79.50666667;Oro & Orillia Twps., Simcoe Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367930;-LARGEMOUTH_BASS-YELLOW_PERCH-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-"
Orr Lake,44.60833333,-79.80305556,"Flos & Medonte Twps., Simcoe Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367948,-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Orr Lake;44.60833333;-79.80305556;Flos & Medonte Twps., Simcoe Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44367948;-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-YELLOW_PERCH-"
Upper Beverley Lake,44.61888889,-76.085,"Bastard Twp., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44377605,-NORTHERN_PIKE-LARGEMOUTH_BASS-YELLOW_PERCH-,,"Upper Beverley Lake;44.61888889;-76.085;Bastard Twp., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44377605;-NORTHERN_PIKE-LARGEMOUTH_BASS-YELLOW_PERCH-"
Newboro Lake,44.63138889,-76.3175,"N. & S. Crosby Twps., Leeds Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387620,-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-,,"Newboro Lake;44.63138889;-76.3175;N. & S. Crosby Twps., Leeds Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387620;-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-"
Kasshabog Lake,44.63138889,-77.96472222,"Methuen Twp., Peterborough Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387758,-CISCO(LAKE_HERRING)-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-,,"Kasshabog Lake;44.63138889;-77.96472222;Methuen Twp., Peterborough Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387758;-CISCO(LAKE_HERRING)-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-"
Dalrymple Lake,44.64722222,-79.10861111,"Carden Twp., Victoria Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387907,-WALLEYE-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-,,"Dalrymple Lake;44.64722222;-79.10861111;Carden Twp., Victoria Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44387907;-WALLEYE-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-"
McNab Lake,44.645,-81.07444444,"Keppel Twp., Grey Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44388104,-NORTHERN_PIKE-,,"McNab Lake;44.645;-81.07444444;Keppel Twp., Grey Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44388104;-NORTHERN_PIKE-"
Horseshoe Lake,44.67472222,-76.96083333,"Kennebec Twp., Frontenac Co.",http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44407658,-NORTHERN_PIKE-WALLEYE-,,"Horseshoe Lake;44.67472222;-76.96083333;Kennebec Twp., Frontenac Co.;http://www.ontario.ca/environment-and-energy/sport-fish-consumption-advisory?id=44407658;-NORTHERN_PIKE-WALLEYE-"
